"index","peru"
2002-08-02,10.3405958545798
2002-08-03,6.31570840606295
2002-08-04,10.2138948119938
2002-08-05,9.37737871543861
2002-08-06,10.8915975607269
2002-08-07,9.15701502450302
2002-08-08,9.55095644259241
2002-08-09,9.75781359833348
2002-08-10,8.61708092475542
2002-08-11,9.92995334887423
2002-08-12,8.83021987104081
2002-08-13,8.11773883936669
2002-08-14,10.544261940239
2002-08-15,9.68445499611889
2002-08-16,9.1351897155853
2002-08-17,10.508628171191
2002-08-18,10.0669176137617
2002-08-19,9.41111475277422
2002-08-20,9.52586473532504
2002-08-21,10.9516563563569
2002-08-22,8.88648290040565
2002-08-23,8.54213196862182
2002-08-24,6.30594571232397
2002-08-25,8.95075396060226
2002-08-26,7.54234442443074
2002-08-27,8.36739891102092
2002-08-28,8.46716721729391
2002-08-29,8.08519253833498
2002-08-30,8.12651083075969
2002-08-31,7.06576898638196
2002-09-01,9.79814489787753
2002-09-02,8.10847646897121
2002-09-03,10.6122739796331
2002-09-04,9.84460888065628
2002-09-05,8.47621864142957
2002-09-06,9.66145918748596
2002-09-07,10.2359338604321
2002-09-08,8.99119982666171
2002-09-09,10.1123648271777
2002-09-10,10.1352763838181
2002-09-11,8.30018024319564
2002-09-12,9.38749846623536
2002-09-13,7.17427203766346
2002-09-14,8.72331144314053
2002-09-15,7.66458926880778
2002-09-16,9.83666210653415
2002-09-17,9.51159675586345
2002-09-18,8.36521599997426
2002-09-19,10.0741236437889
2002-09-20,10.5835859464931
2002-09-21,10.3051808907124
2002-09-22,9.35743507724824
2002-09-23,9.74453130540994
2002-09-24,8.9082563735223
2002-09-25,7.9160930131
2002-09-26,9.65810784559964
2002-09-27,8.96617844024592
2002-09-28,10.5813742864457
2002-09-29,6.39010402946858
2002-09-30,9.99878646909419
2002-10-01,10.297946516361
2002-10-02,9.19020037766995
2002-10-03,10.3792644889952
2002-10-04,9.76335119105688
2002-10-05,8.74727811529847
2002-10-06,8.59802885781748
2002-10-07,9.35427898390493
2002-10-08,9.75231924076918
2002-10-09,10.0701968202981
2002-10-10,8.10862726059456
2002-10-11,9.51884160246847
2002-10-12,9.83903594376921
2002-10-13,9.28467452455576
2002-10-14,9.90339341813496
2002-10-15,10.0645799831029
2002-10-16,12.9582266963528
2002-10-17,12.6643727644437
2002-10-18,13.3624646809788
2002-10-19,10.3537877978578
2002-10-20,10.2987442195372
2002-10-21,10.5020305747166
2002-10-22,9.35648794153472
2002-10-23,9.15234480662975
2002-10-24,10.9678691605972
2002-10-25,10.6115525918193
2002-10-26,9.50968596000422
2002-10-27,9.47319658311237
2002-10-28,10.6433733961438
2002-10-29,9.13926998222734
2002-10-30,10.4550041382951
2002-10-31,9.28665288386964
2002-11-01,10.2668772859933
2002-11-02,12.2616519086788
2002-11-03,11.740208146233
2002-11-04,9.84765812214214
2002-11-05,7.91743194588564
2002-11-06,12.6587143397612
2002-11-07,10.0320267540893
2002-11-08,10.6737897993892
2002-11-09,13.5778914340019
2002-11-10,11.123048106672
2002-11-11,12.3307427853214
2002-11-12,13.1285225863269
2002-11-13,12.146794182923
2002-11-14,11.50466989044
2002-11-15,9.66177872807625
2002-11-16,9.8812622033649
2002-11-17,14.8176720749876
2002-11-18,12.5674862583341
2002-11-19,9.28162188743995
2002-11-20,11.1196360651406
2002-11-21,13.2381437993588
2002-11-22,12.5659627166744
2002-11-23,12.9059424699648
2002-11-24,10.3292356292442
2002-11-25,11.0071841943121
2002-11-26,10.6760711045821
2002-11-27,11.4761879530149
2002-11-28,13.4502260964362
2002-11-29,12.4046081481755
2002-11-30,14.6132955713615
2002-12-01,11.5455642435258
2002-12-02,12.127533449815
2002-12-03,10.4716252961611
2002-12-04,8.32349952145517
2002-12-05,12.0515165344464
2002-12-06,11.8300692704125
2002-12-07,8.98221535935209
2002-12-08,7.56179578889479
2002-12-09,9.54968120246031
2002-12-10,9.519606182638
2002-12-11,7.9550267281781
2002-12-12,11.940179807551
2002-12-13,11.0305564746857
2002-12-14,10.1854605796359
2002-12-15,7.40807611285846
2002-12-16,6.90411999774208
2002-12-17,8.30138098428159
2002-12-18,10.6001310836496
2002-12-19,11.5401969241277
2002-12-20,11.4004041159059
2002-12-21,7.72037590364438
2002-12-22,7.68447484463548
2002-12-23,11.4467282294381
2002-12-24,6.84562922755481
2002-12-25,6.49018047455756
2002-12-26,9.12474471936485
2002-12-27,8.23532709041808
2002-12-28,10.748026591813
2002-12-29,10.046700988139
2002-12-30,7.52075958314581
2002-12-31,9.15758166023297
2003-01-01,10.7487736705884
2003-01-02,10.4426438770376
2003-01-03,10.5027355088493
2003-01-04,10.0272522497887
2003-01-05,7.75470593287969
2003-01-06,11.7278850023793
2003-01-07,8.64442211954228
2003-01-08,10.3963207677035
2003-01-09,9.25877821166617
2003-01-10,10.814798301248
2003-01-11,11.2690642097736
2003-01-12,10.8706685802893
2003-01-13,11.6172272187557
2003-01-14,7.85043956569086
2003-01-15,12.3690189962621
2003-01-16,9.64896199495399
2003-01-17,8.09202870132082
2003-01-18,10.2451708831164
2003-01-19,8.55840640806731
2003-01-20,9.38027065613908
2003-01-21,12.9210521521981
2003-01-22,11.2732188656982
2003-01-23,12.8675468114688
2003-01-24,10.0165352475504
2003-01-25,10.5946251085165
2003-01-26,12.3897726255453
2003-01-27,11.5504710669718
2003-01-28,12.2652442714152
2003-01-29,9.62541752261139
2003-01-30,9.54455860911151
2003-01-31,12.900909797134
2003-02-01,11.0200834687381
2003-02-02,10.4852071841082
2003-02-03,11.9158596596679
2003-02-04,14.874325710447
2003-02-05,16.6257156218457
2003-02-06,9.23843921044114
2003-02-07,14.744998925074
2003-02-08,13.7910444845172
2003-02-09,10.6459129073582
2003-02-10,15.1111701304776
2003-02-11,15.9850949169793
2003-02-12,13.2547776414759
2003-02-13,9.43959665293777
2003-02-14,11.4161775719098
2003-02-15,9.46184455965474
2003-02-16,10.9203578874038
2003-02-17,11.0713630143219
2003-02-18,10.216686677427
2003-02-19,12.7168467964369
2003-02-20,12.3306815028059
2003-02-21,10.5739737996627
2003-02-22,10.8686192650347
2003-02-23,13.3025697173296
2003-02-24,8.41075681743627
2003-02-25,13.2809171830727
2003-02-26,12.2235942580207
2003-02-27,9.52996888391375
2003-02-28,10.8028204620115
2003-03-01,16.0709932950385
2003-03-02,14.1817579242763
2003-03-03,13.3724740580323
2003-03-04,13.1466732303406
2003-03-05,18.0589820115901
2003-03-06,12.8174941235431
2003-03-07,12.7281086447699
2003-03-08,15.0716045393603
2003-03-09,15.221574628786
2003-03-10,11.3535236684146
2003-03-11,12.6769661387646
2003-03-12,11.5922002467047
2003-03-13,17.3966822753442
2003-03-14,8.45197773222656
2003-03-15,9.70741145369858
2003-03-16,14.2597680738233
2003-03-17,13.9678260858456
2003-03-18,12.0221291609462
2003-03-19,14.4242477968065
2003-03-20,13.621596885673
2003-03-21,15.5673922893984
2003-03-22,16.5817001316616
2003-03-23,15.7173505519755
2003-03-24,14.7978533638812
2003-03-25,10.0539778073649
2003-03-26,14.1834049785488
2003-03-27,14.749868241107
2003-03-28,16.0314161375815
2003-03-29,15.2242341260629
2003-03-30,13.0684627296052
2003-03-31,11.9446458941917
2003-04-01,11.7774047483322
2003-04-02,10.6092896423925
2003-04-03,12.8354545580719
2003-04-04,8.08212704407153
2003-04-05,11.3527248902889
2003-04-06,8.07166903054645
2003-04-07,14.4761653488224
2003-04-08,13.941341898571
2003-04-09,13.077020135347
2003-04-10,9.50871559206884
2003-04-11,9.68435714209283
2003-04-12,10.1921755215752
2003-04-13,6.50384360034044
2003-04-14,13.170165481548
2003-04-15,13.0693962413642
2003-04-16,11.1562486582307
2003-04-17,10.6315576181741
2003-04-18,11.377689916213
2003-04-19,7.48417147986219
2003-04-20,10.4089594502693
2003-04-21,9.26331245597393
2003-04-22,9.49531210485081
2003-04-23,10.816994685101
2003-04-24,8.83155428936537
2003-04-25,11.1553601657239
2003-04-26,11.9588553924113
2003-04-27,8.73330091045014
2003-04-28,11.6293635503086
2003-04-29,9.21920632322317
2003-04-30,10.8616414080264
2003-05-01,9.71942761490929
2003-05-02,8.23543806607116
2003-05-03,11.0793469284728
2003-05-04,12.5776885073108
2003-05-05,14.226436346133
2003-05-06,8.92042802508676
2003-05-07,9.06738578205972
2003-05-08,11.7880770181391
2003-05-09,14.8573390520167
2003-05-10,14.7943242746675
2003-05-11,14.8685633220366
2003-05-12,11.6994218278738
2003-05-13,10.1530680538809
2003-05-14,15.6511522170779
2003-05-15,13.3082038563399
2003-05-16,13.274432008363
2003-05-17,14.8900417736131
2003-05-18,8.91752844016088
2003-05-19,11.9048186620477
2003-05-20,8.296907004462
2003-05-21,12.4251774471909
2003-05-22,11.7860358130293
2003-05-23,11.6853677804171
2003-05-24,12.4398327269688
2003-05-25,8.53265114935777
2003-05-26,9.24080527169583
2003-05-27,9.97275119921236
2003-05-28,7.88316333896784
2003-05-29,7.75141833592144
2003-05-30,9.30098101715273
2003-05-31,12.6372692120597
2003-06-01,10.0472493517221
2003-06-02,7.72844204072899
2003-06-03,8.0817424744645
2003-06-04,10.7444226769909
2003-06-05,5.94819428868206
2003-06-06,8.38993757950055
2003-06-07,7.75006078237247
2003-06-08,8.67845919436149
2003-06-09,9.92975120580208
2003-06-10,8.43097339860722
2003-06-11,6.92370033104849
2003-06-12,7.50253856082008
2003-06-13,6.4108685792484
2003-06-14,6.14782244506211
2003-06-15,5.74683404305894
2003-06-16,7.00935553618666
2003-06-17,4.69909548956762
2003-06-18,6.16233568306338
2003-06-19,5.14428692145836
2003-06-20,5.65899646368018
2003-06-21,5.44902256311535
2003-06-22,5.08542577735377
2003-06-23,4.58616011573631
2003-06-24,4.17756113388737
2003-06-25,5.15287892490126
2003-06-26,3.98771834706735
2003-06-27,3.98605821896314
2003-06-28,4.57150423288365
2003-06-29,4.89209623040646
2003-06-30,4.84535818844601
2003-07-01,4.67099887743528
2003-07-02,4.62230605607797
2003-07-03,6.01741116484818
2003-07-04,4.56655230962192
2003-07-05,5.79388932254735
2003-07-06,5.26575848011995
2003-07-07,5.95208906745258
2003-07-08,6.79152701975879
2003-07-09,7.01682429621334
2003-07-10,5.30779469208298
2003-07-11,7.36848306239102
2003-07-12,6.26140735847732
2003-07-13,7.68351720633614
2003-07-14,6.95806380867312
2003-07-15,7.95822558377217
2003-07-16,8.47300985261169
2003-07-17,7.46665932462008
2003-07-18,8.22879860365128
2003-07-19,9.20541427140843
2003-07-20,7.94792898790797
2003-07-21,7.78306722598814
2003-07-22,8.6038894852383
2003-07-23,9.22684630942717
2003-07-24,8.53701173902188
2003-07-25,8.57334408404326
2003-07-26,8.37900049554033
2003-07-27,8.74013198321459
2003-07-28,8.69874438139657
2003-07-29,7.3753223944593
2003-07-30,8.54824801303336
2003-07-31,7.98705462251307
2003-08-01,8.23797236214085
2003-08-02,9.61071272175084
2003-08-03,8.80004213745926
2003-08-04,7.75907726113084
2003-08-05,9.98916888630453
2003-08-06,9.26261714284118
2003-08-07,9.35693471155822
2003-08-08,4.53463821750622
2003-08-09,8.45784964506249
2003-08-10,10.0017084459192
2003-08-11,8.59110096231827
2003-08-12,9.54626334026244
2003-08-13,10.2093640377783
2003-08-14,6.96170508395681
2003-08-15,8.00205533908446
2003-08-16,7.46893196676627
2003-08-17,8.0377440540097
2003-08-18,9.09723053396121
2003-08-19,6.82220589654206
2003-08-20,10.8081667454728
2003-08-21,9.21172602938273
2003-08-22,9.48578737659472
2003-08-23,8.29879801776729
2003-08-24,6.46636554432533
2003-08-25,9.03277492477433
2003-08-26,8.00914665371829
2003-08-27,7.44733438804746
2003-08-28,9.63303744357123
2003-08-29,5.65650072318757
2003-08-30,8.72103033557312
2003-08-31,9.26980187647932
2003-09-01,9.47701094428973
2003-09-02,10.5257831881664
2003-09-03,8.46478899718491
2003-09-04,9.62015279911782
2003-09-05,9.09094261556089
2003-09-06,9.32768822534824
2003-09-07,7.71743110889415
2003-09-08,10.787811877749
2003-09-09,7.81155762890592
2003-09-10,7.47696826720034
2003-09-11,10.8198345746566
2003-09-12,11.121181518225
2003-09-13,11.0659890387363
2003-09-14,8.93871846325694
2003-09-15,9.74378115194136
2003-09-16,10.5973903369284
2003-09-17,10.4035436903555
2003-09-18,10.9364231550882
2003-09-19,10.6661438091858
2003-09-20,10.7929295394499
2003-09-21,10.0718583302988
2003-09-22,10.0352173091171
2003-09-23,9.92452280149355
2003-09-24,9.21643040239359
2003-09-25,9.57502088033694
2003-09-26,9.26075774249825
2003-09-27,6.39478610459558
2003-09-28,10.4566679150657
2003-09-29,11.4724523529171
2003-09-30,7.58758423726809
2003-10-01,9.69546453606245
2003-10-02,9.36523203615039
2003-10-03,10.1666779999715
2003-10-04,10.2298814134457
2003-10-05,7.16111812855955
2003-10-06,10.4479535180799
2003-10-07,11.1119912513067
2003-10-08,11.5316006457714
2003-10-09,9.47247453450272
2003-10-10,9.11395055876154
2003-10-11,10.8259413643586
2003-10-12,9.98448330450229
2003-10-13,7.87187826464479
2003-10-14,10.8064655466834
2003-10-15,8.35621290873668
2003-10-16,9.45605714706226
2003-10-17,9.89231375551932
2003-10-18,11.6231827242865
2003-10-19,9.30387318129178
2003-10-20,9.80997539076757
2003-10-21,8.38809037416597
2003-10-22,11.4269788862223
2003-10-23,10.6916905734052
2003-10-24,7.76326340650134
2003-10-25,8.72641953683965
2003-10-26,9.56564579754327
2003-10-27,7.09147787650587
2003-10-28,11.3627066337755
2003-10-29,10.4312245361818
2003-10-30,11.6140320192
2003-10-31,11.4739417001947
2003-11-01,7.85473940819673
2003-11-02,6.68939834808316
2003-11-03,11.0869262451229
2003-11-04,10.6931024338963
2003-11-05,11.8859893612559
2003-11-06,12.5691378782637
2003-11-07,9.19411310101097
2003-11-08,11.7908909195018
2003-11-09,10.8490347675456
2003-11-10,9.67600511865263
2003-11-11,12.390170478569
2003-11-12,10.8149603883022
2003-11-13,12.7004760051895
2003-11-14,7.18013097648361
2003-11-15,10.0251829018989
2003-11-16,12.2380230814982
2003-11-17,14.2676250279188
2003-11-18,12.7247521729619
2003-11-19,12.368156095353
2003-11-20,10.2188243345182
2003-11-21,11.1895751910937
2003-11-22,11.4810495039073
2003-11-23,9.71229186326228
2003-11-24,9.7239995926844
2003-11-25,9.35964500332092
2003-11-26,7.18755907031841
2003-11-27,12.6980099466734
2003-11-28,11.0960966550581
2003-11-29,11.6465718481028
2003-11-30,10.351487123246
2003-12-01,9.32660904676342
2003-12-02,9.44196383984344
2003-12-03,13.1905582808295
2003-12-04,10.7733381741068
2003-12-05,12.0694239959833
2003-12-06,12.982516675692
2003-12-07,11.9540062967259
2003-12-08,10.3719617877218
2003-12-09,8.68366920675559
2003-12-10,6.41286836010085
2003-12-11,9.80830406200098
2003-12-12,13.9155360180573
2003-12-13,12.6085481091459
2003-12-14,12.5346875764575
2003-12-15,13.6460247184237
2003-12-16,14.5535647498106
2003-12-17,9.44741701696007
2003-12-18,9.18985747470639
2003-12-19,13.1291034440722
2003-12-20,13.4227680651818
2003-12-21,14.2418932481775
2003-12-22,13.7924095544346
2003-12-23,13.7055269287564
2003-12-24,11.3389702173202
2003-12-25,7.87916586840056
2003-12-26,9.61779116105727
2003-12-27,11.9334965432675
2003-12-28,11.6670518484394
2003-12-29,8.85551941058027
2003-12-30,8.28922859383726
2003-12-31,12.4990584751749
2004-01-01,14.6413228232595
2004-01-02,15.4487298001402
2004-01-03,11.9225736768506
2004-01-04,15.2798716657273
2004-01-05,9.85208369739611
2004-01-06,12.4961174589513
2004-01-07,16.1290625150936
2004-01-08,13.5028320451889
2004-01-09,9.93186923776546
2004-01-10,12.6572900078811
2004-01-11,7.63816793325995
2004-01-12,13.2439784880033
2004-01-13,14.3861944375887
2004-01-14,10.7829634072711
2004-01-15,13.4266627890122
2004-01-16,10.2529041268361
2004-01-17,9.68768385799992
2004-01-18,9.6203525015108
2004-01-19,10.7020694373002
2004-01-20,13.1252517607797
2004-01-21,11.0704490679131
2004-01-22,8.77513249526191
2004-01-23,7.9384156398085
2004-01-24,10.6872460565898
2004-01-25,10.7447731207698
2004-01-26,8.00379885757066
2004-01-27,10.727567953155
2004-01-28,8.64031140541841
2004-01-29,9.74274113767033
2004-01-30,9.41824052298909
2004-01-31,8.49416708586843
2004-02-01,9.26717950831438
2004-02-02,9.22902453949226
2004-02-03,8.13803250141053
2004-02-04,8.53350145519366
2004-02-05,7.18741135635363
2004-02-06,7.755630996259
2004-02-07,8.19355213966521
2004-02-08,9.22431139781446
2004-02-09,9.77280337041442
2004-02-10,9.48370768243202
2004-02-11,7.55832082722484
2004-02-12,7.28617585897572
2004-02-13,7.34652249178716
2004-02-14,7.38590632826194
2004-02-15,7.09549902878966
2004-02-16,8.27791338753216
2004-02-17,4.88819424684517
2004-02-18,6.40892534801377
2004-02-19,7.97947638406243
2004-02-20,5.92357222723021
2004-02-21,5.72664599894832
2004-02-22,6.43012726003901
2004-02-23,7.76617627599224
2004-02-24,5.36905887112456
2004-02-25,5.77713540803105
2004-02-26,2.79833849193005
2004-02-27,4.87783861945897
2004-02-28,6.33748755601364
2004-02-29,5.68878119463212
2004-03-01,6.92432701000341
2004-03-02,4.88773042345431
2004-03-03,6.24572910134166
2004-03-04,4.69704069901428
2004-03-05,5.23552704533771
2004-03-06,5.89445583071304
2004-03-07,5.22188044823426
2004-03-08,7.75797397060436
2004-03-09,6.81446176818535
2004-03-10,5.9352356648941
2004-03-11,7.24287641437117
2004-03-12,7.25321184500536
2004-03-13,4.05672591390381
2004-03-14,5.35515663517076
2004-03-15,3.92411335831356
2004-03-16,7.38942882247217
2004-03-17,5.68832624657225
2004-03-18,4.92180990776052
2004-03-19,3.17932300480957
2004-03-20,4.29686404962111
2004-03-21,4.29183358417969
2004-03-22,5.00975371536883
2004-03-23,7.76854494695705
2004-03-24,8.36559272511809
2004-03-25,7.51312662197878
2004-03-26,7.05802669131347
2004-03-27,7.60270758049368
2004-03-28,9.48321379071617
2004-03-29,12.0839530381455
2004-03-30,10.0588676457494
2004-03-31,10.7343111419573
2004-04-01,7.46957292757595
2004-04-02,7.581094846945
2004-04-03,8.5784586963281
2004-04-04,8.92587065919711
2004-04-05,10.5373269464213
2004-04-06,10.4592390259313
2004-04-07,9.404794133885
2004-04-08,10.7663180062812
2004-04-09,12.1859606819834
2004-04-10,8.58981390436143
2004-04-11,10.6165787893651
2004-04-12,8.97788613767628
2004-04-13,7.22650850742444
2004-04-14,12.3295117392003
2004-04-15,5.79496526095457
2004-04-16,7.32852215177399
2004-04-17,10.0911522445299
2004-04-18,8.46902917957282
2004-04-19,13.5895956988329
2004-04-20,11.3295662498808
2004-04-21,8.45902376362476
2004-04-22,10.1572854270202
2004-04-23,9.28858593399374
2004-04-24,8.4085602625536
2004-04-25,7.85098410821077
2004-04-26,10.9579514665815
2004-04-27,13.4367851952135
2004-04-28,11.8336260349361
2004-04-29,10.7969053462068
2004-04-30,9.46332797851878
2004-05-01,8.39138933228591
2004-05-02,8.96069166901818
2004-05-03,9.83622909885353
2004-05-04,13.2035719365402
2004-05-05,7.13838573388153
2004-05-06,12.3849840346506
2004-05-07,11.578319893892
2004-05-08,10.6030452833402
2004-05-09,10.7398312379642
2004-05-10,10.5878059256414
2004-05-11,7.91684084315029
2004-05-12,8.09954713283193
2004-05-13,7.3858687758568
2004-05-14,7.42952252074148
2004-05-15,6.52689102738493
2004-05-16,6.58464337599751
2004-05-17,6.24810980687007
2004-05-18,6.15860699438651
2004-05-19,6.26015583446766
2004-05-20,6.63007977162795
2004-05-21,6.5440726939075
2004-05-22,6.43556805591385
2004-05-23,6.21999591233019
2004-05-24,5.28838357981655
2004-05-25,6.30488117875447
2004-05-26,7.57272245588282
2004-05-27,6.07037031227993
2004-05-28,7.18298413771244
2004-05-29,5.10788724935685
2004-05-30,7.59638627969434
2004-05-31,8.36150000960782
2004-06-01,6.59540431698578
2004-06-02,7.86752514197707
2004-06-03,8.15941852148034
2004-06-04,6.66405969868591
2004-06-05,6.95600499100732
2004-06-06,6.32812748479695
2004-06-07,8.93554656413597
2004-06-08,8.15275767484275
2004-06-09,8.22190474984291
2004-06-10,7.64119109699101
2004-06-11,7.70130238017065
2004-06-12,9.01724285547936
2004-06-13,6.66515391052486
2004-06-14,8.74829477867242
2004-06-15,7.8423918562149
2004-06-16,8.48776826355166
2004-06-17,8.17121119598617
2004-06-18,8.55824035579106
2004-06-19,10.7296982102244
2004-06-20,8.05641025029315
2004-06-21,7.28237160451085
2004-06-22,10.3172463171188
2004-06-23,8.70511243153164
2004-06-24,9.62179015340331
2004-06-25,10.1658547203346
2004-06-26,10.125301566516
2004-06-27,6.76802603856136
2004-06-28,7.95046543977239
2004-06-29,7.84454279209316
2004-06-30,7.77840132595855
2004-07-01,6.14195314111438
2004-07-02,7.09862904442117
2004-07-03,6.75648782065098
2004-07-04,5.34949806087318
2004-07-05,5.28147410909234
2004-07-06,5.04879074862216
2004-07-07,5.44073083217724
2004-07-08,5.06696396378482
2004-07-09,3.40113311697679
2004-07-10,4.0719196475847
2004-07-11,3.4902031789783
2004-07-12,4.97546333113006
2004-07-13,5.15996762628768
2004-07-14,4.10093242616859
2004-07-15,3.24088064157344
2004-07-16,3.70641086568318
2004-07-17,5.44058909263709
2004-07-18,6.125199236226
2004-07-19,5.70894472115088
2004-07-20,6.80027113096404
2004-07-21,6.76075592300117
2004-07-22,7.00871275254968
2004-07-23,6.46745136669749
